pair,her_age,her_field,her_race,her_racepref,her_religpref,her_income,her_goal,her_datefreq,her_outfreq,her_optimism,her_wantattr,her_wantsinc,her_wantintel,her_wantfun,her_wantamb,her_wantshar,her_selfattr,her_selfsinc,her_selffun,her_selfintel,her_selfamb,his_age,his_field,his_race,his_racepref,his_religpref,his_income,his_goal,his_datefreq,his_outfreq,his_optimism,his_wantattr,his_wantsinc,his_wantintel,his_wantfun,his_wantamb,his_wantshar,his_selfattr,his_selfsinc,his_selffun,his_selfintel,his_selfamb,her_dec,his_dec,wave,samerace,interests,match,her_noincome,his_noincome,agegap,agediff,her_fit,his_fit,passions,samefield,samecareer,samegoal,outgap,dategap,racepref_max,religpref_max,fold
"(391, 405)",28.0,6.0,2.0,1.0,5.0,50725.0,1.0,4.0,1.0,4.0,35.0,0.0,35.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,30.0,13.0,1.0,1.0,1.0,55080.0,4.0,5.0,5.0,6.0,30.0,25.0,20.0,15.0,5.0,5.0,8.0,8.0,10.0,9.0,10.0,0,1,15,0,0.17,0,0,0,2.0,-2.0,7.95,8.15,3,0,0,0,4.0,1.0,1.0,5.0,2
"(391, 406)",28.0,6.0,2.0,1.0,5.0,50725.0,1.0,4.0,1.0,4.0,35.0,0.0,35.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,27.0,8.0,4.0,1.0,1.0,,1.0,6.0,2.0,6.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,7.0,8.0,8.0,9.0,0,1,15,0,0.11,0,0,1,1.0,1.0,6.6,8.4,2,0,0,1,1.0,2.0,1.0,5.0,2
"(391, 407)",28.0,6.0,2.0,1.0,5.0,50725.0,1.0,4.0,1.0,4.0,35.0,0.0,35.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,24.0,14.0,2.0,1.0,1.0,,3.0,4.0,2.0,5.0,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,8.0,7.0,8.0,0,0,15,1,0.34,0,0,1,4.0,4.0,6.5,7.5,3,0,1,0,1.0,0.0,1.0,5.0,2
"(391, 408)",28.0,6.0,2.0,1.0,5.0,50725.0,1.0,4.0,1.0,4.0,35.0,0.0,35.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,24.0,13.0,3.0,1.0,1.0,,2.0,7.0,1.0,6.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,10.0,8.0,9.0,0,0,15,0,0.09,0,0,1,4.0,4.0,7.5,6.8,1,0,0,0,0.0,3.0,1.0,5.0,2
"(391, 409)",28.0,6.0,2.0,1.0,5.0,50725.0,1.0,4.0,1.0,4.0,35.0,0.0,35.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,23.0,5.0,2.0,5.0,5.0,,2.0,6.0,3.0,7.0,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,8.0,9.0,8.0,0,0,15,1,0.55,0,0,1,5.0,5.0,7.2,7.25,3,0,0,0,2.0,2.0,5.0,5.0,2
"(391, 410)",28.0,6.0,2.0,1.0,5.0,50725.0,1.0,4.0,1.0,4.0,35.0,0.0,35.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,27.0,8.0,2.0,8.0,8.0,55080.0,1.0,5.0,1.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,6.0,10.0,10.0,1,1,15,1,0.08,1,0,0,1.0,1.0,7.55,7.7,4,0,0,1,0.0,1.0,8.0,8.0,2
"(391, 411)",28.0,6.0,2.0,1.0,5.0,50725.0,1.0,4.0,1.0,4.0,35.0,0.0,35.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,34.0,8.0,2.0,8.0,2.0,80006.0,3.0,4.0,1.0,3.0,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,9.0,7.0,5.0,0,0,15,1,0.11,0,0,0,6.0,-6.0,6.65,8.45,1,0,0,0,0.0,0.0,8.0,5.0,2
"(391, 412)",28.0,6.0,2.0,1.0,5.0,50725.0,1.0,4.0,1.0,4.0,35.0,0.0,35.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,27.0,8.0,2.0,1.0,1.0,,1.0,5.0,2.0,4.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,0,1,15,1,-0.24,0,0,1,1.0,1.0,6.85,7.7,2,0,0,1,1.0,1.0,1.0,5.0,2
"(391, 413)",28.0,6.0,2.0,1.0,5.0,50725.0,1.0,4.0,1.0,4.0,35.0,0.0,35.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,26.0,8.0,2.0,5.0,3.0,,1.0,,2.0,8.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,0,0,15,1,-0.4,0,0,1,2.0,2.0,6.55,7.45,0,0,0,1,1.0,,5.0,5.0,2
"(391, 414)",28.0,6.0,2.0,1.0,5.0,50725.0,1.0,4.0,1.0,4.0,35.0,0.0,35.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,29.0,8.0,2.0,2.0,10.0,55080.0,6.0,1.0,1.0,5.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,0,1,15,1,0.07,0,0,0,1.0,-1.0,,7.94,2,0,0,0,0.0,3.0,2.0,10.0,2
"(391, 415)",28.0,6.0,2.0,1.0,5.0,50725.0,1.0,4.0,1.0,4.0,35.0,0.0,35.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,31.0,8.0,2.0,3.0,1.0,52318.0,1.0,4.0,2.0,4.0,10.0,20.0,40.0,10.0,10.0,10.0,7.0,8.0,4.0,10.0,8.0,0,1,15,1,0.37,0,0,0,3.0,-3.0,7.15,7.8,1,0,0,1,1.0,0.0,3.0,5.0,2
"(392, 397)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,24.0,1.0,2.0,3.0,2.0,,2.0,5.0,2.0,6.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,0,1,15,1,0.29,0,0,1,2.0,2.0,6.95,5.91,1,0,0,0,1.0,1.0,6.0,2.0,2
"(392, 398)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,29.0,8.0,2.0,7.0,2.0,,2.0,3.0,1.0,8.0,45.0,10.0,10.0,30.0,0.0,5.0,7.0,6.0,10.0,7.0,8.0,1,1,15,1,0.4,1,0,1,3.0,-3.0,7.1,5.4,3,0,0,0,2.0,1.0,7.0,2.0,2
"(392, 399)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,29.0,8.0,2.0,1.0,1.0,48785.0,2.0,4.0,2.0,7.0,25.0,10.0,20.0,20.0,10.0,15.0,9.0,9.0,9.0,9.0,9.0,0,0,15,1,0.5,0,0,0,3.0,-3.0,8.1,5.4,5,0,0,0,1.0,0.0,6.0,1.0,2
"(392, 400)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,26.0,8.0,2.0,7.0,7.0,,5.0,4.0,2.0,3.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,1,0,15,1,0.34,0,0,1,0.0,0.0,6.75,5.03,0,0,0,1,1.0,0.0,7.0,7.0,2
"(392, 401)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,31.0,8.0,2.0,1.0,1.0,,2.0,4.0,1.0,9.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,0,0,15,1,0.54,0,0,1,5.0,-5.0,6.3,4.8,7,0,0,0,2.0,0.0,6.0,1.0,2
"(392, 402)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,29.0,2.0,4.0,1.0,1.0,,3.0,4.0,2.0,6.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,0,0,15,0,0.12,0,0,1,3.0,-3.0,7.0,6.05,3,0,0,0,1.0,0.0,6.0,1.0,2
"(392, 403)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,22.0,5.0,2.0,6.0,6.0,,5.0,5.0,3.0,6.0,20.0,25.0,20.0,15.0,5.0,15.0,4.0,8.0,7.0,9.0,9.0,0,0,15,1,0.16,0,0,1,4.0,4.0,6.55,5.55,1,0,0,1,0.0,1.0,6.0,6.0,2
"(392, 404)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,23.0,5.0,2.0,1.0,4.0,,2.0,5.0,2.0,7.0,25.0,14.0,25.0,25.0,3.0,8.0,6.0,9.0,7.0,8.0,8.0,1,1,15,1,0.18,1,0,1,3.0,3.0,6.8,5.94,7,0,0,0,1.0,1.0,6.0,4.0,2
"(392, 405)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,30.0,13.0,1.0,1.0,1.0,55080.0,4.0,5.0,5.0,6.0,30.0,25.0,20.0,15.0,5.0,5.0,8.0,8.0,10.0,9.0,10.0,0,1,15,0,0.45,0,0,0,4.0,-4.0,8.15,5.95,7,0,0,0,2.0,1.0,6.0,1.0,2
"(392, 406)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,27.0,8.0,4.0,1.0,1.0,,1.0,6.0,2.0,6.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,7.0,8.0,8.0,9.0,0,1,15,0,0.41,0,0,1,1.0,-1.0,6.8,6.6,5,0,0,0,1.0,2.0,6.0,1.0,2
"(392, 407)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,24.0,14.0,2.0,1.0,1.0,,3.0,4.0,2.0,5.0,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,8.0,7.0,8.0,0,1,15,1,0.75,0,0,1,2.0,2.0,7.1,5.55,6,0,1,0,1.0,0.0,6.0,1.0,2
"(392, 408)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,24.0,13.0,3.0,1.0,1.0,,2.0,7.0,1.0,6.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,10.0,8.0,9.0,0,0,15,0,0.29,0,0,1,2.0,2.0,7.7,5.2,5,0,0,0,2.0,3.0,6.0,1.0,2
"(392, 409)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,23.0,5.0,2.0,5.0,5.0,,2.0,6.0,3.0,7.0,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,8.0,9.0,8.0,1,0,15,1,0.43,0,0,1,3.0,3.0,7.4,5.55,4,0,0,0,0.0,2.0,6.0,5.0,2
"(392, 410)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,27.0,8.0,2.0,8.0,8.0,55080.0,1.0,5.0,1.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,6.0,10.0,10.0,1,0,15,1,-0.26,0,0,0,1.0,-1.0,7.35,5.9,3,0,0,0,2.0,1.0,8.0,8.0,2
"(392, 411)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,34.0,8.0,2.0,8.0,2.0,80006.0,3.0,4.0,1.0,3.0,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,9.0,7.0,5.0,0,0,15,1,0.46,0,0,0,8.0,-8.0,6.65,6.1,2,0,0,0,2.0,0.0,8.0,2.0,2
"(392, 412)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,27.0,8.0,2.0,1.0,1.0,,1.0,5.0,2.0,4.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,0,1,15,1,-0.27,0,0,1,1.0,-1.0,6.85,4.45,4,0,0,0,1.0,1.0,6.0,1.0,2
"(392, 413)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,26.0,8.0,2.0,5.0,3.0,,1.0,,2.0,8.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,1,0,15,1,0.17,0,0,1,0.0,0.0,6.75,5.95,1,0,0,0,1.0,,6.0,3.0,2
"(392, 414)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,29.0,8.0,2.0,2.0,10.0,55080.0,6.0,1.0,1.0,5.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,0,1,15,1,-0.34,0,0,0,3.0,-3.0,,4.09,1,0,0,0,2.0,3.0,6.0,10.0,2
"(392, 415)",26.0,6.0,2.0,6.0,1.0,49409.0,5.0,4.0,3.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,31.0,8.0,2.0,3.0,1.0,52318.0,1.0,4.0,2.0,4.0,10.0,20.0,40.0,10.0,10.0,10.0,7.0,8.0,4.0,10.0,8.0,0,1,15,1,0.62,0,0,0,5.0,-5.0,6.15,6.4,1,0,0,0,1.0,0.0,6.0,1.0,2
"(393, 397)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,24.0,1.0,2.0,3.0,2.0,,2.0,5.0,2.0,6.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,1,1,15,1,0.08,1,0,1,2.0,-2.0,7.29,7.21,1,0,0,0,1.0,2.0,4.0,8.0,2
"(393, 398)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,29.0,8.0,2.0,7.0,2.0,,2.0,3.0,1.0,8.0,45.0,10.0,10.0,30.0,0.0,5.0,7.0,6.0,10.0,7.0,8.0,1,1,15,1,0.36,1,0,1,7.0,-7.0,6.97,7.25,1,0,0,0,0.0,4.0,7.0,8.0,2
"(393, 399)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,29.0,8.0,2.0,1.0,1.0,48785.0,2.0,4.0,2.0,7.0,25.0,10.0,20.0,20.0,10.0,15.0,9.0,9.0,9.0,9.0,9.0,1,0,15,1,0.43,0,0,0,7.0,-7.0,8.1,6.65,3,0,0,0,1.0,3.0,4.0,8.0,2
"(393, 400)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,26.0,8.0,2.0,7.0,7.0,,5.0,4.0,2.0,3.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,0,0,15,1,0.25,0,0,1,4.0,-4.0,6.9,7.27,0,0,0,0,1.0,3.0,7.0,8.0,2
"(393, 401)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,31.0,8.0,2.0,1.0,1.0,,2.0,4.0,1.0,9.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,1,0,15,1,0.42,0,0,1,9.0,-9.0,6.49,6.05,3,0,0,0,0.0,3.0,4.0,8.0,2
"(393, 402)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,29.0,2.0,4.0,1.0,1.0,,3.0,4.0,2.0,6.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,0,0,15,0,-0.18,0,0,1,7.0,-7.0,7.41,7.55,1,0,0,0,1.0,3.0,4.0,8.0,2
"(393, 403)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,22.0,5.0,2.0,6.0,6.0,,5.0,5.0,3.0,6.0,20.0,25.0,20.0,15.0,5.0,15.0,4.0,8.0,7.0,9.0,9.0,1,1,15,1,-0.14,1,0,1,0.0,0.0,7.0,6.85,1,0,0,0,2.0,2.0,6.0,8.0,2
"(393, 404)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,23.0,5.0,2.0,1.0,4.0,,2.0,5.0,2.0,7.0,25.0,14.0,25.0,25.0,3.0,8.0,6.0,9.0,7.0,8.0,8.0,0,0,15,1,-0.02,0,0,1,1.0,-1.0,6.99,7.25,4,0,0,0,1.0,2.0,4.0,8.0,2
"(393, 405)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,30.0,13.0,1.0,1.0,1.0,55080.0,4.0,5.0,5.0,6.0,30.0,25.0,20.0,15.0,5.0,5.0,8.0,8.0,10.0,9.0,10.0,1,0,15,0,0.64,0,0,0,8.0,-8.0,8.19,7.55,4,0,0,0,4.0,2.0,4.0,8.0,2
"(393, 406)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,27.0,8.0,4.0,1.0,1.0,,1.0,6.0,2.0,6.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,7.0,8.0,8.0,9.0,1,1,15,0,0.29,1,0,1,5.0,-5.0,6.96,8.0,1,0,0,1,1.0,1.0,4.0,8.0,2
"(393, 407)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,24.0,14.0,2.0,1.0,1.0,,3.0,4.0,2.0,5.0,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,8.0,7.0,8.0,1,0,15,1,0.66,0,0,1,2.0,-2.0,7.07,7.05,4,0,1,0,1.0,3.0,4.0,8.0,2
"(393, 408)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,24.0,13.0,3.0,1.0,1.0,,2.0,7.0,1.0,6.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,10.0,8.0,9.0,1,0,15,0,0.25,0,0,1,2.0,-2.0,7.62,6.3,3,0,0,0,0.0,0.0,4.0,8.0,2
"(393, 409)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,23.0,5.0,2.0,5.0,5.0,,2.0,6.0,3.0,7.0,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,8.0,9.0,8.0,1,0,15,1,0.36,0,0,1,1.0,-1.0,7.57,6.75,2,0,0,0,2.0,1.0,5.0,8.0,2
"(393, 410)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,27.0,8.0,2.0,8.0,8.0,55080.0,1.0,5.0,1.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,6.0,10.0,10.0,0,0,15,1,-0.5,0,0,0,5.0,-5.0,7.76,7.2,1,0,0,1,0.0,2.0,8.0,8.0,2
"(393, 411)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,34.0,8.0,2.0,8.0,2.0,80006.0,3.0,4.0,1.0,3.0,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,9.0,7.0,5.0,1,0,15,1,0.36,0,0,0,12.0,-12.0,6.44,7.8,1,0,0,0,0.0,3.0,8.0,8.0,2
"(393, 412)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,27.0,8.0,2.0,1.0,1.0,,1.0,5.0,2.0,4.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,0,0,15,1,0.0,0,0,1,5.0,-5.0,6.92,6.9,3,0,0,1,1.0,2.0,4.0,8.0,2
"(393, 413)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,26.0,8.0,2.0,5.0,3.0,,1.0,,2.0,8.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,0,0,15,1,-0.01,0,0,1,4.0,-4.0,6.83,6.8,1,0,0,1,1.0,,5.0,8.0,2
"(393, 414)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,29.0,8.0,2.0,2.0,10.0,55080.0,6.0,1.0,1.0,5.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,1,1,15,1,-0.51,1,0,0,7.0,-7.0,,6.98,1,0,0,0,0.0,6.0,4.0,10.0,2
"(393, 415)",22.0,6.0,2.0,4.0,8.0,65693.0,1.0,7.0,1.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,31.0,8.0,2.0,3.0,1.0,52318.0,1.0,4.0,2.0,4.0,10.0,20.0,40.0,10.0,10.0,10.0,7.0,8.0,4.0,10.0,8.0,0,1,15,1,0.68,0,0,0,9.0,-9.0,6.62,7.3,1,0,0,1,1.0,3.0,4.0,8.0,2
"(394, 397)",24.0,6.0,2.0,1.0,6.0,45736.0,2.0,4.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0,9.0,8.0,7.0,7.0,7.0,24.0,1.0,2.0,3.0,2.0,,2.0,5.0,2.0,6.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,0,1,15,1,0.1,0,0,1,0.0,0.0,6.59,6.91,1,0,0,1,0.0,1.0,3.0,6.0,2
"(394, 398)",24.0,6.0,2.0,1.0,6.0,45736.0,2.0,4.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0,9.0,8.0,7.0,7.0,7.0,29.0,8.0,2.0,7.0,2.0,,2.0,3.0,1.0,8.0,45.0,10.0,10.0,30.0,0.0,5.0,7.0,6.0,10.0,7.0,8.0,1,0,15,1,0.45,0,0,1,5.0,-5.0,6.22,7.65,3,0,0,1,1.0,1.0,7.0,6.0,2
"(394, 399)",24.0,6.0,2.0,1.0,6.0,45736.0,2.0,4.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0,9.0,8.0,7.0,7.0,7.0,29.0,8.0,2.0,1.0,1.0,48785.0,2.0,4.0,2.0,7.0,25.0,10.0,20.0,20.0,10.0,15.0,9.0,9.0,9.0,9.0,9.0,0,0,15,1,0.46,0,0,0,5.0,-5.0,7.47,6.55,5,0,0,1,0.0,0.0,1.0,6.0,2
"(394, 400)",24.0,6.0,2.0,1.0,6.0,45736.0,2.0,4.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0,9.0,8.0,7.0,7.0,7.0,26.0,8.0,2.0,7.0,7.0,,5.0,4.0,2.0,3.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,1,0,15,1,0.27,0,0,1,2.0,-2.0,6.39,8.38,0,0,0,0,0.0,0.0,7.0,7.0,2
"(394, 401)",24.0,6.0,2.0,1.0,6.0,45736.0,2.0,4.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0,9.0,8.0,7.0,7.0,7.0,31.0,8.0,2.0,1.0,1.0,,2.0,4.0,1.0,9.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,0,0,15,1,0.55,0,0,1,7.0,-7.0,5.79,6.3,7,0,0,1,1.0,0.0,1.0,6.0,2
"(394, 402)",24.0,6.0,2.0,1.0,6.0,45736.0,2.0,4.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0,9.0,8.0,7.0,7.0,7.0,29.0,2.0,4.0,1.0,1.0,,3.0,4.0,2.0,6.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,0,1,15,0,0.17,0,0,1,5.0,-5.0,6.6,7.35,3,0,0,0,0.0,0.0,1.0,6.0,2
"(394, 403)",24.0,6.0,2.0,1.0,6.0,45736.0,2.0,4.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0,9.0,8.0,7.0,7.0,7.0,22.0,5.0,2.0,6.0,6.0,,5.0,5.0,3.0,6.0,20.0,25.0,20.0,15.0,5.0,15.0,4.0,8.0,7.0,9.0,9.0,0,0,15,1,0.0,0,0,1,2.0,2.0,6.08,6.6,1,0,0,0,1.0,1.0,6.0,6.0,2
"(394, 404)",24.0,6.0,2.0,1.0,6.0,45736.0,2.0,4.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0,9.0,8.0,7.0,7.0,7.0,23.0,5.0,2.0,1.0,4.0,,2.0,5.0,2.0,7.0,25.0,14.0,25.0,25.0,3.0,8.0,6.0,9.0,7.0,8.0,8.0,1,1,15,1,0.1,1,0,1,1.0,1.0,6.32,7.08,6,0,0,1,0.0,1.0,1.0,6.0,2
"(394, 405)",24.0,6.0,2.0,1.0,6.0,45736.0,2.0,4.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0,9.0,8.0,7.0,7.0,7.0,30.0,13.0,1.0,1.0,1.0,55080.0,4.0,5.0,5.0,6.0,30.0,25.0,20.0,15.0,5.0,5.0,8.0,8.0,10.0,9.0,10.0,0,0,15,0,0.4,0,0,0,6.0,-6.0,7.4,7.5,6,0,0,0,3.0,1.0,1.0,6.0,2
